t,V
0.3676,0.096
0.3677,0.096
0.3678,0.096
0.3679,0.092
0.368,0.096
0.3681,0.096
0.3682,0.096
0.3683,0.096
0.3684,0.096
0.3685,0.096
0.3686,0.096
0.3687,0.096
0.3688,0.096
0.3689,0.096
0.369,0.096
0.3691,0.096
0.3692,0.096
0.3693,0.096
0.3694,0.096
0.3695,0.096
0.3696,0.096
0.3697,0.092
0.3698,0.096
0.3699,0.096
0.37,0.096
0.3701,0.096
0.3702,0.096
0.3703,0.096
0.3704,0.096
0.3705,0.096
0.3706,0.096
0.3707,0.092
0.3708,0.096
0.3709,0.096
0.371,0.096
0.3711,0.096
0.3712,0.096
0.3713,0.092
0.3714,0.092
0.3715,0.096
0.3716,0.092
0.3717,0.096
0.3718,0.096
0.3719,0.092
0.372,0.096
0.3721,0.092
0.3722,0.092
0.3723,0.096
0.3724,0.092
0.3725,0.096
0.3726,0.096
0.3727,0.092
0.3728,0.092
0.3729,0.096
0.373,0.092
0.3731,0.092
0.3732,0.092
0.3733,0.096
0.3734,0.088
0.3735,0.096
0.3736,0.092
0.3737,0.092
0.3738,0.096
0.3739,0.092
0.374,0.092
0.3741,0.088
0.3742,0.092
0.3743,0.092
0.3744,0.092
0.3745,0.092
0.3746,0.092
0.3747,0.092
0.3748,0.092
0.3749,0.088
0.375,0.092
0.3751,0.092
0.3752,0.092
0.3753,0.092
0.3754,0.092
0.3755,0.092
0.3756,0.092
0.3757,0.088
0.3758,0.092
0.3759,0.088
0.376,0.088
0.3761,0.088
0.3762,0.088
0.3763,0.088
0.3764,0.092
0.3765,0.092
0.3766,0.092
0.3767,0.092
0.3768,0.088
0.3769,0.088
0.377,0.088
0.3771,0.088
0.3772,0.088
0.3773,0.092
0.3774,0.088
0.3775,0.088
0.3776,0.088
0.3777,0.088
0.3778,0.092
0.3779,0.088
0.378,0.088
0.3781,0.088
0.3782,0.088
0.3783,0.088
0.3784,0.092
0.3785,0.088
0.3786,0.088
0.3787,0.088
0.3788,0.088
0.3789,0.088
0.379,0.088
0.3791,0.088
0.3792,0.088
0.3793,0.088
0.3794,0.088
0.3795,0.088
0.3796,0.088
0.3797,0.088
0.3798,0.088
0.3799,0.088
0.38,0.088
0.3801,0.088
0.3802,0.088
0.3803,0.084
0.3804,0.088
0.3805,0.084
0.3806,0.088
0.3807,0.084
0.3808,0.088
0.3809,0.088
0.381,0.088
0.3811,0.088
0.3812,0.088
0.3813,0.084
0.3814,0.088
0.3815,0.088
0.3816,0.084
0.3817,0.084
0.3818,0.088
0.3819,0.088
0.382,0.088
0.3821,0.088
0.3822,0.088
0.3823,0.084
0.3824,0.088
0.3825,0.084
0.3826,0.084
0.3827,0.084
0.3828,0.084
0.3829,0.084
0.383,0.084
0.3831,0.084
0.3832,0.084
0.3833,0.088
0.3834,0.084
0.3835,0.084
0.3836,0.084
0.3837,0.084
0.3838,0.084
0.3839,0.084
0.384,0.084
0.3841,0.084
0.3842,0.084
0.3843,0.084
0.3844,0.084
0.3845,0.084
0.3846,0.084
0.3847,0.084
0.3848,0.084
0.3849,0.084
0.385,0.084
0.3851,0.084
0.3852,0.084
0.3853,0.084
0.3854,0.084
0.3855,0.084
0.3856,0.084
0.3857,0.084
0.3858,0.084
0.3859,0.084
0.386,0.084
0.3861,0.084
0.3862,0.084
0.3863,0.084
0.3864,0.084
0.3865,0.084
0.3866,0.084
0.3867,0.084
0.3868,0.084
0.3869,0.084
0.387,0.084
0.3871,0.084
0.3872,0.084
0.3873,0.084
0.3874,0.084
0.3875,0.084
0.3876,0.084
0.3877,0.084
0.3878,0.084
0.3879,0.084
0.388,0.084
0.3881,0.08
0.3882,0.084
0.3883,0.084
0.3884,0.084
0.3885,0.084
0.3886,0.08
0.3887,0.084
0.3888,0.08
0.3889,0.084
0.389,0.084
0.3891,0.084
0.3892,0.08
0.3893,0.08
0.3894,0.08
0.3895,0.08
0.3896,0.084
0.3897,0.08
0.3898,0.08
0.3899,0.08
0.39,0.084
0.3901,0.08
0.3902,0.084
0.3903,0.08
0.3904,0.08
0.3905,0.08
0.3906,0.08
0.3907,0.076
0.3908,0.08
0.3909,0.08
0.391,0.08
0.3911,0.08
0.3912,0.08
0.3913,0.08
0.3914,0.076
0.3915,0.08
0.3916,0.08
0.3917,0.08
0.3918,0.08
0.3919,0.076
0.392,0.08
0.3921,0.08
0.3922,0.08
0.3923,0.08
0.3924,0.08
0.3925,0.076
0.3926,0.08
0.3927,0.08
0.3928,0.076
0.3929,0.076
0.393,0.08
0.3931,0.08
0.3932,0.08
0.3933,0.076
0.3934,0.08
0.3935,0.08
0.3936,0.08
0.3937,0.076
0.3938,0.08
0.3939,0.08
0.394,0.08
0.3941,0.076
0.3942,0.076
0.3943,0.076
0.3944,0.076
0.3945,0.08
0.3946,0.08
0.3947,0.08
0.3948,0.08
0.3949,0.076
0.395,0.076
0.3951,0.076
0.3952,0.076
0.3953,0.076
0.3954,0.076
0.3955,0.08
0.3956,0.076
0.3957,0.076
0.3958,0.076
0.3959,0.076
0.396,0.076
0.3961,0.076
0.3962,0.076
0.3963,0.076
0.3964,0.076
0.3965,0.076
0.3966,0.076
0.3967,0.076
0.3968,0.076
0.3969,0.076
0.397,0.076
0.3971,0.076
0.3972,0.076
0.3973,0.076
0.3974,0.076
0.3975,0.076
0.3976,0.076
0.3977,0.076
0.3978,0.072
0.3979,0.072
0.398,0.076
0.3981,0.076
0.3982,0.076
0.3983,0.076
0.3984,0.076
0.3985,0.076
0.3986,0.076
0.3987,0.072
0.3988,0.072
0.3989,0.076
0.399,0.072
0.3991,0.072
0.3992,0.072
0.3993,0.076
0.3994,0.072
0.3995,0.072
0.3996,0.076
0.3997,0.076
0.3998,0.076
0.3999,0.072
0.4,0.072
0.4001,0.072
0.4002,0.072
0.4003,0.072
0.4004,0.072
0.4005,0.072
0.4006,0.072
0.4007,0.072
0.4008,0.072
0.4009,0.072
0.401,0.072
0.4011,0.072
0.4012,0.072
0.4013,0.076
0.4014,0.072
0.4015,0.072
0.4016,0.072
0.4017,0.072
0.4018,0.072
0.4019,0.072
0.402,0.068
0.4021,0.072
0.4022,0.072
0.4023,0.072
0.4024,0.072
0.4025,0.072
0.4026,0.072
0.4027,0.068
0.4028,0.072
0.4029,0.072
0.403,0.068
0.4031,0.072
0.4032,0.072
0.4033,0.072
0.4034,0.072
0.4035,0.068
0.4036,0.072
0.4037,0.068
0.4038,0.072
0.4039,0.072
0.404,0.072
0.4041,0.072
0.4042,0.068
0.4043,0.072
0.4044,0.068
0.4045,0.072
0.4046,0.068
0.4047,0.068
0.4048,0.068
0.4049,0.072
0.405,0.068
0.4051,0.072
0.4052,0.072
0.4053,0.068
0.4054,0.072
0.4055,0.072
0.4056,0.072
0.4057,0.068
0.4058,0.072
0.4059,0.068
0.406,0.068
0.4061,0.072
0.4062,0.068
0.4063,0.068
0.4064,0.068
0.4065,0.072
0.4066,0.072
0.4067,0.068
0.4068,0.068
0.4069,0.068
0.407,0.072
0.4071,0.072
0.4072,0.068
0.4073,0.064
0.4074,0.068
0.4075,0.068
0.4076,0.072
