t,V
10.0013,0.1396
10.0014,0.1392
10.0015,0.1396
10.0016,0.1396
10.0017,0.1388
10.0018,0.1388
10.0019,0.1384
10.002,0.1392
10.0021,0.1388
10.0022,0.138
10.0023,0.1384
10.0024,0.1396
10.0025,0.138
10.0026,0.1384
10.0027,0.1384
10.0028,0.1392
10.0029,0.1384
10.003,0.138
10.0031,0.1384
10.0032,0.1388
10.0033,0.138
10.0034,0.138
10.0035,0.138
10.0036,0.1388
10.0037,0.1368
10.0038,0.1376
10.0039,0.1376
10.004,0.138
10.0041,0.138
10.0042,0.1376
10.0043,0.1372
10.0044,0.138
10.0045,0.1364
10.0046,0.1376
10.0047,0.1376
10.0048,0.1376
10.0049,0.1368
10.005,0.1372
10.0051,0.1368
10.0052,0.1372
10.0053,0.1364
10.0054,0.1356
10.0055,0.1356
10.0056,0.136
10.0057,0.1356
10.0058,0.1364
10.0059,0.1352
10.006,0.1352
10.0061,0.1352
10.0062,0.1352
10.0063,0.1352
10.0064,0.1344
10.0065,0.1344
10.0066,0.1344
10.0067,0.1348
10.0068,0.1344
10.0069,0.1336
10.007,0.1344
10.0071,0.1348
10.0072,0.1332
10.0073,0.134
10.0074,0.1336
10.0075,0.1336
10.0076,0.1328
10.0077,0.1328
10.0078,0.1336
10.0079,0.1324
10.008,0.1332
10.0081,0.132
10.0082,0.1316
10.0083,0.132
10.0084,0.132
10.0085,0.132
10.0086,0.1324
10.0087,0.132
10.0088,0.1312
10.0089,0.1308
10.009,0.1312
10.0091,0.13
10.0092,0.1304
10.0093,0.1296
10.0094,0.1308
10.0095,0.1296
10.0096,0.1296
10.0097,0.1308
10.0098,0.13
10.0099,0.13
10.01,0.13
10.0101,0.1288
10.0102,0.1296
10.0103,0.1288
10.0104,0.1288
10.0105,0.1284
10.0106,0.1288
10.0107,0.128
10.0108,0.1296
10.0109,0.1284
10.011,0.1288
10.0111,0.1284
10.0112,0.1284
10.0113,0.1284
10.0114,0.128
10.0115,0.128
10.0116,0.128
10.0117,0.1284
10.0118,0.1288
10.0119,0.1284
10.012,0.128
10.0121,0.1272
10.0122,0.1284
